time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
64.846135	4	591.090	1937.114	2420.355	4031.886	--undefined--
64.851135	4	631.893	1718.820	2293.914	4149.654	--undefined--
64.856135	5	653.075	1495.310	2257.044	3793.252	4686.837
64.861135	5	668.453	1439.660	2394.432	3393.805	4764.149
64.866135	4	691.321	1434.853	2725.115	3137.576	--undefined--
64.871135	4	690.917	1428.709	2755.411	3361.907	--undefined--
64.876135	5	668.579	1335.731	2491.958	2990.521	4721.593
64.881135	5	663.698	1365.630	2236.803	3102.984	4818.678
64.886135	5	664.525	1394.172	2255.730	3150.856	4860.371
64.891135	5	669.197	1407.280	2372.958	3194.351	4827.904
64.896135	5	663.582	1393.138	2315.073	3233.656	4841.033
64.901135	5	651.697	1380.696	2285.488	3245.403	4813.244
64.906135	4	641.541	1371.032	2273.543	3244.045	--undefined--
64.911135	4	636.562	1359.517	2297.877	3266.562	--undefined--
64.916135	4	624.514	1349.713	2336.538	3300.091	--undefined--
64.921135	4	589.391	1333.099	2376.458	3309.010	--undefined--
64.926135	5	564.227	1336.412	2468.634	3373.983	4856.371
64.931135	4	563.508	1520.173	2579.873	3625.829	--undefined--
64.936135	4	490.394	1747.090	2586.412	3663.349	--undefined--
64.941135	4	486.045	1805.476	2565.606	3663.208	--undefined--
64.946135	4	508.903	1769.726	2593.416	3697.562	--undefined--
64.951135	4	533.320	1703.821	2624.068	3746.221	--undefined--
64.956135	4	558.777	1706.851	2671.146	3752.164	--undefined--
64.961135	4	584.726	1710.286	2702.692	3698.790	--undefined--
64.966135	4	597.814	1724.704	2695.224	3691.940	--undefined--
64.971135	4	616.397	1754.269	2536.222	3562.179	--undefined--
64.976135	4	636.730	1674.783	2224.931	3448.390	--undefined--
64.981135	4	654.482	1565.895	2141.782	3300.021	--undefined--
64.986135	4	676.076	1469.454	2094.389	3242.196	--undefined--
64.991135	4	688.761	1427.177	2080.803	3178.135	--undefined--
64.996135	4	676.750	1436.820	2073.978	3174.580	--undefined--
65.001135	4	677.432	1444.188	2076.888	3202.045	--undefined--
65.006135	4	673.716	1438.330	2086.351	3242.411	--undefined--
65.011135	4	682.189	1431.203	2072.458	3223.341	--undefined--
65.016135	4	678.961	1405.398	2047.132	3229.150	--undefined--
65.021135	4	676.770	1390.973	2045.408	3243.739	--undefined--
65.026135	4	637.443	1354.472	2079.535	3279.933	--undefined--
65.031135	4	598.530	1323.470	2125.247	3320.408	--undefined--
65.036135	4	522.199	1317.532	2287.936	3277.223	--undefined--
65.041135	4	456.632	1280.602	2438.097	2471.762	--undefined--
65.046135	5	369.387	1322.792	2442.924	2712.076	4711.387
65.051135	5	376.448	1286.019	2455.762	2734.435	4656.130
65.056135	5	396.738	1308.453	2535.563	2619.383	4750.407
65.061135	4	350.630	1350.203	2540.709	2981.472	--undefined--
65.066135	4	318.388	1326.808	2562.649	3162.616	--undefined--
65.071135	4	319.523	1378.983	2572.123	3416.422	--undefined--
65.076135	4	328.778	1384.065	2575.255	3549.104	--undefined--
65.081135	4	336.690	1328.553	2570.759	3523.563	--undefined--
65.086135	4	323.158	1306.763	2599.863	3294.727	--undefined--
65.091135	4	322.708	1391.251	2617.471	3428.281	--undefined--
65.096135	4	314.155	1459.663	2621.151	3586.972	--undefined--
65.101135	5	319.195	1401.951	2616.595	3472.074	4832.495
65.106135	5	314.998	1385.094	2617.942	3142.470	4473.251
65.111135	5	309.750	1469.528	2613.837	3195.533	4400.775
65.116135	5	330.701	1372.786	2607.916	3079.383	4445.401
65.121135	5	336.041	1363.493	2627.532	3040.629	4463.150
65.126135	4	337.496	1492.887	2630.456	3874.430	--undefined--
65.131135	5	328.084	1443.254	2488.524	3597.877	4405.732
65.136135	5	314.508	1417.873	2457.124	3430.274	4508.250
65.141135	4	312.154	1428.079	2491.137	3526.424	--undefined--
65.146135	5	323.516	1403.969	2481.474	3553.631	4859.975
65.151135	5	348.762	1338.808	2401.857	3406.408	4602.447
65.156135	5	341.781	1389.446	2396.441	3266.902	4585.540
65.161135	5	316.288	1422.933	2446.231	3272.984	4613.776
65.166135	5	303.852	1380.080	2401.744	3459.269	4536.761
65.171135	5	291.732	1380.138	2395.735	3455.315	4445.401
65.176135	5	296.857	1437.799	2404.908	3438.024	4589.240
65.181135	4	349.528	1474.804	2604.455	3606.203	--undefined--
65.186135	4	346.195	1540.325	2716.820	4225.293	--undefined--
65.191135	5	308.560	1029.228	2600.032	3863.090	4524.833
65.196135	4	325.249	922.609	2638.657	3803.444	--undefined--
65.201135	4	332.595	905.365	2644.241	3757.368	--undefined--
65.206135	4	330.129	855.483	2648.698	3865.968	--undefined--
65.211135	4	346.602	870.176	2643.568	3963.188	--undefined--
65.216135	5	350.611	843.024	2646.069	4008.225	4082.268
65.221135	5	363.405	839.592	2655.042	3759.544	4203.789
65.226135	5	379.940	847.247	2657.260	3579.179	4240.998
65.231135	5	389.681	826.139	2652.394	3482.441	4448.985
65.236135	5	391.793	851.823	2662.907	3434.427	4549.761
65.241135	5	386.159	837.839	2664.623	3412.431	4556.785
65.246135	5	383.713	856.815	2618.298	3395.748	4396.881
65.251135	5	387.573	869.687	2584.560	3375.039	4292.632
65.256135	5	385.780	860.023	2591.421	3396.144	4289.834
65.261135	5	375.768	856.978	2543.642	3380.401	4285.096
65.266135	5	380.297	873.343	2595.709	3376.222	4215.823
65.271135	5	383.169	900.334	2648.204	3374.176	4149.717
65.276135	5	394.809	921.894	2663.642	3340.819	4232.969
65.281135	5	398.180	960.385	2686.567	3315.727	4323.970
65.286135	5	401.573	999.833	2633.628	3326.502	4305.015
65.291135	5	398.855	1061.970	2573.692	3334.946	4283.022
65.296135	5	409.697	1090.389	2524.403	3339.776	4233.238
65.301135	5	403.678	1131.064	2484.351	3311.416	4002.654
65.306135	5	407.067	1217.918	2462.746	3306.255	4061.425
65.311135	5	399.461	1379.604	2447.272	3335.390	3988.582
65.316135	5	387.733	1578.287	2440.428	3473.759	3749.731
65.321135	5	365.595	1651.640	2430.620	3502.936	4015.818
65.326135	4	331.906	1618.771	2416.056	3497.638	--undefined--
65.331135	5	296.702	1507.992	2430.067	3481.692	4622.421
65.336135	5	292.578	1547.410	2489.196	3475.846	4537.943
65.341135	5	292.076	1636.527	2478.199	3552.344	4533.672
65.346135	5	300.118	1711.614	2450.397	3527.660	4545.725
65.351135	5	332.446	1731.180	2500.314	3592.988	4725.239
65.356135	4	376.788	1762.336	2532.324	3860.627	--undefined--
65.361135	4	367.040	1814.970	2579.078	3798.727	--undefined--
65.366135	5	351.224	1839.338	2567.731	3679.135	4110.290
65.371135	5	372.157	1859.952	2548.863	3633.888	4073.082
65.376135	5	395.460	1874.116	2548.306	3605.660	4044.065
65.381135	5	406.695	1874.681	2577.870	3635.287	4079.796
65.386135	5	409.362	1870.339	2571.329	3643.086	4029.410
65.391135	5	433.994	1872.303	2573.287	3624.261	3962.561
65.396135	5	452.228	1849.832	2534.865	3504.135	4037.396
65.401135	5	511.996	1712.707	2511.455	3679.647	3878.504
65.406135	4	618.034	1547.146	2464.890	3597.988	--undefined--
65.411135	4	638.017	1529.184	2445.276	3569.069	--undefined--
65.416135	4	635.177	1495.649	2465.990	3528.188	--undefined--
65.421135	4	645.205	1490.690	2454.264	3504.093	--undefined--
65.426135	5	634.090	1475.207	2432.723	3579.201	4382.588
65.431135	5	636.380	1433.955	2387.196	3637.865	3833.162
65.436135	5	650.669	1448.376	2416.465	3613.041	4339.521
65.441135	4	655.299	1445.974	2448.855	3579.336	--undefined--
65.446135	4	674.388	1449.370	2434.321	3545.688	--undefined--
65.451135	4	682.246	1446.328	2474.087	3627.935	--undefined--
65.456135	4	683.057	1436.590	2471.872	3628.131	--undefined--
65.461135	4	690.925	1447.099	2449.654	3587.129	--undefined--
65.466135	4	681.468	1448.289	2456.843	3573.807	--undefined--
65.471135	4	686.696	1450.167	2441.786	3525.785	--undefined--
65.476135	5	679.266	1447.836	2437.841	3588.261	4675.343
65.481135	5	678.943	1453.368	2431.422	3613.656	3707.581
65.486135	4	697.603	1464.994	2445.720	3551.902	--undefined--
65.491135	4	698.158	1466.234	2455.212	3458.023	--undefined--
65.496135	4	702.369	1467.351	2443.105	3454.638	--undefined--
65.501135	4	704.144	1461.762	2457.138	3469.503	--undefined--
65.506135	4	706.987	1464.035	2447.278	3460.878	--undefined--
65.511135	4	705.787	1470.318	2445.247	3602.351	--undefined--
65.516135	4	700.086	1461.921	2444.476	3628.354	--undefined--
65.521135	4	704.674	1460.833	2434.733	3590.947	--undefined--
65.526135	4	684.085	1441.761	2440.089	3632.566	--undefined--
65.531135	4	688.522	1431.814	2430.040	3571.623	--undefined--
65.536135	4	693.367	1430.309	2436.326	3571.231	--undefined--
65.541135	4	691.034	1416.374	2437.846	3551.815	--undefined--
65.546135	4	715.551	1422.677	2422.701	3530.728	--undefined--
65.551135	4	728.794	1435.067	2425.846	3598.684	--undefined--
65.556135	4	727.152	1435.299	2422.244	3588.123	--undefined--
65.561135	4	719.613	1448.063	2473.030	3612.061	--undefined--
65.566135	4	713.302	1449.920	2453.124	3554.184	--undefined--
65.571135	4	707.530	1454.695	2459.492	3475.162	--undefined--
65.576135	4	691.462	1479.435	2556.390	3399.554	--undefined--
65.581135	4	703.798	1469.719	2548.898	3392.970	--undefined--
65.586135	4	691.818	1476.124	2413.521	3391.666	--undefined--
65.591135	4	692.974	1457.165	2395.378	3388.498	--undefined--
65.596135	4	694.484	1446.948	2406.016	3414.129	--undefined--
65.601135	4	685.778	1440.954	2395.137	3414.588	--undefined--
65.606135	4	685.657	1419.371	2395.324	3469.316	--undefined--
65.611135	4	665.381	1401.228	2368.502	3487.950	--undefined--
65.616135	4	676.384	1414.064	2390.995	3449.431	--undefined--
65.621135	4	671.920	1437.136	2422.652	3370.829	--undefined--
65.626135	4	668.770	1433.299	2424.122	3369.845	--undefined--
65.631135	4	650.529	1417.841	2471.106	3556.823	--undefined--
65.636135	4	648.430	1427.274	2547.011	3665.925	--undefined--
65.641135	4	651.608	1431.350	2552.673	3662.079	--undefined--
65.646135	4	657.233	1435.132	2605.564	3629.923	--undefined--
65.651135	4	672.230	1430.938	2548.194	3546.097	--undefined--
65.656135	4	659.526	1448.323	2581.672	3486.157	--undefined--
65.661135	4	663.928	1444.071	2577.926	3487.138	--undefined--
65.666135	4	668.612	1446.233	2539.642	3532.075	--undefined--
65.671135	4	658.132	1441.629	2508.311	3510.708	--undefined--
65.676135	4	642.878	1430.131	2511.998	3579.620	--undefined--
65.681135	4	636.405	1436.189	2505.394	3560.031	--undefined--
65.686135	4	650.654	1447.449	2522.244	3595.294	--undefined--
65.691135	4	665.803	1496.903	2590.504	3679.799	--undefined--
65.696135	4	665.245	1484.453	2566.008	3705.060	--undefined--
65.701135	4	656.148	1494.532	2586.535	3863.912	--undefined--
65.706135	4	661.994	1485.987	2592.015	3850.677	--undefined--
65.711135	4	660.281	1485.920	2612.573	3862.188	--undefined--
65.716135	4	651.236	1480.594	2608.902	3812.676	--undefined--
65.721135	4	648.435	1486.821	2577.611	3701.167	--undefined--
65.726135	4	639.659	1488.690	2521.805	3585.039	--undefined--
65.731135	4	644.868	1489.362	2506.196	3546.244	--undefined--
65.736135	4	627.159	1486.606	2506.470	3540.172	--undefined--
65.741135	4	627.180	1483.159	2519.451	3522.311	--undefined--
65.746135	4	597.148	1457.331	2546.022	3581.166	--undefined--
65.751135	4	597.058	1457.126	2535.903	3541.047	--undefined--
65.756135	4	592.151	1490.499	2769.431	3553.837	--undefined--
65.761135	4	610.857	1515.592	3023.536	3704.614	--undefined--
65.766135	4	611.271	1519.491	2819.383	3660.042	--undefined--
65.771135	4	611.713	1500.576	2585.983	3549.782	--undefined--
65.776135	4	598.464	1505.240	2581.281	3548.957	--undefined--
65.781135	4	573.619	1523.236	2574.805	3608.657	--undefined--
65.786135	4	580.142	1523.373	2569.880	3625.199	--undefined--
65.791135	5	545.897	1511.043	2779.745	3091.417	3885.449
65.796135	4	562.229	1524.880	2841.203	3876.569	--undefined--
65.801135	4	545.352	1554.906	2778.686	3691.685	--undefined--
65.806135	4	533.880	1569.826	2732.180	3625.689	--undefined--
65.811135	4	546.343	1552.120	2673.923	3579.821	--undefined--
65.816135	4	550.280	1540.961	2627.458	3537.867	--undefined--
65.821135	4	550.933	1543.294	2598.731	3517.271	--undefined--
65.826135	4	536.704	1540.123	2553.013	3476.517	--undefined--
65.831135	4	541.661	1552.013	2599.168	3488.524	--undefined--
65.836135	4	529.246	1528.609	2715.344	3511.940	--undefined--
65.841135	4	524.695	1525.565	2659.743	3528.216	--undefined--
65.846135	4	498.739	1496.049	2633.688	3672.554	--undefined--
65.851135	4	503.184	1498.386	2618.241	3670.748	--undefined--
65.856135	4	491.061	1479.147	2689.139	3826.317	--undefined--
65.861135	4	489.547	1457.889	2691.386	3941.570	--undefined--
65.866135	4	492.066	1427.425	2611.216	3864.242	--undefined--
65.871135	5	484.315	1354.616	2502.881	3732.008	3847.973
65.876135	4	487.501	1381.029	2533.171	3779.796	--undefined--
65.881135	4	504.385	1888.789	2523.993	3771.061	--undefined--
65.886135	4	504.460	1883.336	2534.370	3619.885	--undefined--
65.891135	4	487.254	1848.776	2549.149	3531.206	--undefined--
65.896135	4	485.890	1870.191	2552.853	3537.085	--undefined--
65.901135	4	440.195	1870.979	2631.679	3617.699	--undefined--
65.906135	4	453.974	1857.327	3074.487	3502.353	--undefined--
65.911135	4	421.110	1789.943	2471.065	3627.681	--undefined--
65.916135	4	384.056	1750.707	2464.573	3622.061	--undefined--
65.921135	4	391.910	1734.338	2496.867	3604.967	--undefined--
65.926135	4	339.525	1709.787	2476.517	3538.064	--undefined--
65.931135	4	351.483	1705.625	2537.331	3567.804	--undefined--
65.936135	4	324.737	1682.267	2551.815	3644.064	--undefined--
65.941135	4	299.821	1636.892	2525.351	3653.764	--undefined--
65.946135	4	344.646	1578.793	2591.384	3683.408	--undefined--
65.951135	4	453.102	1393.738	1911.446	3403.682	--undefined--
65.956135	5	420.416	1277.762	1914.403	3418.110	4809.510
65.961135	5	348.693	1388.447	1966.773	3403.466	4747.924
65.966135	5	307.446	1393.136	2137.366	3375.596	4939.987
65.971135	4	308.192	1348.089	2175.128	3377.625	--undefined--
65.976135	4	325.757	1331.682	2303.297	3408.347	--undefined--
65.981135	4	319.135	1332.345	2432.394	3471.256	--undefined--
65.986135	4	301.960	1607.889	2551.314	3536.657	--undefined--
65.991135	4	302.291	1666.356	2240.214	3425.849	--undefined--
65.996135	4	317.257	1779.235	2573.338	3405.002	--undefined--
66.001135	4	294.486	1692.242	3022.840	3522.770	--undefined--
66.006135	4	293.998	1743.224	2953.214	3613.156	--undefined--
66.011135	4	310.566	1863.062	2973.761	3659.848	--undefined--
66.016135	4	310.372	1822.438	2918.228	3714.917	--undefined--
66.021135	4	312.099	1860.650	2911.737	3778.039	--undefined--
66.026135	5	300.268	1876.376	2900.182	3738.115	4539.022
66.031135	5	319.045	1921.304	2842.845	3676.973	4756.172
66.036135	5	351.984	1957.174	2784.102	3636.708	4692.380
66.041135	5	356.134	1981.069	2763.688	3630.081	4323.300
66.046135	5	351.307	1991.245	2714.365	3585.123	4199.372
66.051135	5	362.023	1978.368	2657.291	3514.536	4500.922
66.056135	5	375.441	1911.677	2603.424	3540.289	4204.919
66.061135	5	397.834	1807.550	2504.530	3490.458	4098.341
66.066135	5	418.311	1703.939	2459.102	3472.683	4156.961
66.071135	5	442.604	1644.537	2456.723	3480.631	4326.043
66.076135	5	471.035	1597.312	2479.400	3499.566	4864.555
66.081135	5	484.451	1582.433	2494.975	3544.754	4509.016
66.086135	5	498.615	1561.446	2472.516	3551.353	4380.177
66.091135	5	500.546	1209.047	2444.581	3400.048	4822.551
66.096135	5	505.283	1132.396	2473.629	3388.005	4690.621
66.101135	5	524.453	1120.657	2517.433	3407.257	4511.918
66.106135	5	531.750	1123.070	2511.969	3397.878	4486.620
66.111135	5	540.897	1121.576	2544.933	3377.676	4470.711
66.116135	5	550.994	1132.714	2568.685	3376.075	4455.873
66.121135	5	553.504	1138.236	2577.564	3362.929	4435.143
66.126135	5	541.450	1161.600	2620.736	3361.468	4628.446
66.131135	5	535.252	1180.148	2629.697	3366.351	4683.999
66.136135	5	533.722	1233.073	2620.152	3405.872	4747.800
66.141135	5	534.706	1266.863	2606.757	3422.253	4676.924
66.146135	5	544.251	1332.730	2599.401	3407.468	4623.610
66.151135	5	546.525	1376.623	2595.187	3395.402	4551.675
66.156135	4	498.941	1512.468	2635.447	3394.282	--undefined--
66.161135	4	475.317	1568.978	2654.627	3393.795	--undefined--
66.166135	5	485.886	1510.043	2609.411	3390.209	4900.688
66.171135	4	529.923	1597.302	2663.904	3453.699	--undefined--
66.176135	4	562.534	1660.182	2743.224	3428.517	--undefined--
66.181135	4	587.435	1582.192	2750.648	3333.684	--undefined--
66.186135	4	599.721	1424.730	2576.867	3240.690	--undefined--
66.191135	4	609.461	1365.629	2536.776	3209.594	--undefined--
66.196135	4	614.076	1358.460	2511.588	3190.634	--undefined--
66.201135	5	611.909	1363.856	2462.277	3172.185	4898.322
66.206135	5	613.544	1370.387	2468.261	3178.035	4927.009
66.211135	4	610.886	1374.173	2508.670	3194.322	--undefined--
66.216135	5	589.086	1356.200	2543.085	3217.511	4666.476
66.221135	5	569.741	1352.746	2539.151	3247.566	4673.884
66.226135	4	554.812	1369.269	2559.083	3286.287	--undefined--
66.231135	4	538.059	1351.444	2545.195	3282.958	--undefined--
66.236135	5	450.687	1228.168	2459.297	3254.629	4518.362
66.241135	5	328.457	1164.991	2481.914	3246.419	4520.770
66.246135	5	308.037	1180.339	2590.287	3346.594	4513.110
66.251135	5	299.913	1144.231	2603.200	3223.882	4495.907
66.256135	5	294.275	1094.498	2588.550	3126.067	4483.007
66.261135	5	296.467	1062.267	2591.073	3046.444	4591.723
66.266135	5	298.224	1001.584	2595.548	3146.671	4551.798
66.271135	5	295.300	1020.731	2610.811	3242.981	4741.157
66.276135	5	285.102	1189.999	2605.345	3232.694	4674.139
66.281135	5	277.534	1167.920	2592.913	3136.010	4462.021
66.286135	5	286.614	1098.381	2575.583	3310.017	4849.565
66.291135	4	289.171	1198.304	2567.712	3246.792	--undefined--
66.296135	5	281.658	1246.518	2567.269	3098.719	4721.758
66.301135	5	279.294	1322.393	2555.319	3106.766	4505.760
66.306135	5	276.537	1377.504	2564.791	2814.342	4334.594
66.311135	5	276.994	1412.112	2560.789	2812.711	4329.394
66.316135	5	274.704	1331.577	2547.895	3035.977	4375.290
66.321135	5	272.698	1317.719	2543.084	3136.595	4309.713
66.326135	5	274.692	1485.622	2536.614	3453.462	4314.642
66.331135	4	293.239	1711.173	2563.787	3677.816	--undefined--
66.336135	4	320.149	1765.694	2593.264	3661.691	--undefined--
66.341135	4	351.684	1879.204	2672.670	3632.811	--undefined--
66.346135	4	377.555	1913.422	2675.190	3604.980	--undefined--
66.351135	4	387.974	1920.457	2637.133	3661.309	--undefined--
66.356135	4	386.041	1917.803	2628.158	3759.898	--undefined--
66.361135	4	368.713	1925.456	2604.917	3697.733	--undefined--
66.366135	4	340.534	1947.968	2585.689	3595.024	--undefined--
66.371135	4	331.808	1943.404	2571.202	3549.198	--undefined--
66.376135	4	331.529	1953.181	2568.848	3525.397	--undefined--
66.381135	4	322.824	1952.734	2621.645	3539.395	--undefined--
66.386135	4	327.339	1959.036	2663.924	3571.187	--undefined--
66.391135	4	332.689	1980.464	2671.446	3631.176	--undefined--
66.396135	4	329.964	2008.001	2674.260	3627.616	--undefined--
66.401135	4	315.560	2013.994	2632.513	3565.303	--undefined--
66.406135	4	302.849	2009.094	2635.692	3547.861	--undefined--
66.411135	4	295.197	2005.459	2632.075	3520.571	--undefined--
66.416135	4	291.117	2048.314	2668.756	3482.672	--undefined--
66.421135	4	290.584	2073.641	2658.585	3454.494	--undefined--
66.426135	4	292.270	2099.813	2654.104	3443.808	--undefined--
66.431135	4	296.376	2148.187	2674.461	3466.000	--undefined--
66.436135	4	298.691	2181.232	2658.311	3473.837	--undefined--
66.441135	4	297.832	2217.496	2624.759	3451.426	--undefined--
66.446135	4	297.408	2157.560	2534.447	3435.398	--undefined--
66.451135	4	296.140	2098.662	2541.514	3443.647	--undefined--
66.456135	4	290.600	2082.079	2558.817	3454.688	--undefined--
66.461135	5	292.874	2083.218	2564.405	3454.542	4889.628
66.466135	5	306.571	2097.705	2568.008	3457.778	4838.596
66.471135	4	332.387	2119.036	2563.918	3465.515	--undefined--
66.476135	5	334.528	2110.602	2569.944	3461.072	4659.392
66.481135	5	330.512	2082.262	2557.674	3441.232	4327.003
66.486135	5	318.376	2039.395	2543.386	3430.607	4151.251
66.491135	5	313.870	2004.489	2518.882	3414.097	4114.865
66.496135	5	317.129	1987.606	2501.406	3397.517	4629.093
66.501135	5	323.191	1926.298	2467.558	3380.068	4348.185
66.506135	4	325.498	2045.227	2425.144	3380.627	--undefined--
66.511135	4	313.985	2218.362	2401.516	3369.488	--undefined--
66.516135	4	301.885	2280.589	2429.239	3351.244	--undefined--
66.521135	4	288.141	2089.455	2565.829	3376.542	--undefined--
66.526135	4	283.282	2062.980	2528.610	3387.450	--undefined--
66.531135	4	280.315	2022.542	2455.293	3406.560	--undefined--
66.536135	4	281.644	1974.053	2516.659	3431.167	--undefined--
66.541135	4	272.799	1802.950	2501.487	3430.231	--undefined--
66.546135	4	259.433	1437.143	2506.568	3420.395	--undefined--
66.551135	4	268.240	1605.774	2453.827	3415.915	--undefined--
66.556135	4	283.372	1722.206	2425.676	3459.826	--undefined--
66.561135	4	284.187	1730.685	2489.335	3522.367	--undefined--
66.566135	4	282.152	2033.244	2513.364	3510.215	--undefined--
66.571135	4	273.860	1954.334	2510.917	3513.969	--undefined--
66.576135	4	272.936	1753.898	2472.122	3503.102	--undefined--
66.581135	4	265.415	1470.514	2463.933	3526.963	--undefined--
66.586135	5	269.736	1531.553	2465.594	3483.035	4620.300
66.591135	5	266.789	1417.366	2439.436	3473.415	4598.760
66.596135	4	263.665	1196.483	2460.002	3435.727	--undefined--
66.601135	4	260.381	1134.703	2472.900	3395.560	--undefined--
66.606135	4	267.463	1132.479	2471.359	3410.798	--undefined--
66.611135	5	295.785	1447.891	2450.899	3471.185	4241.020
66.616135	5	315.526	1479.093	2412.082	3440.918	4007.883
66.621135	5	313.620	1551.607	2449.093	3486.730	4226.967
66.626135	4	362.170	1918.754	2513.971	3617.071	--undefined--
66.631135	4	377.416	1989.504	2556.465	3625.773	--undefined--
66.636135	5	393.558	2072.396	2590.130	3605.885	3911.443
66.641135	5	406.455	2097.065	2622.261	3575.287	3926.836
66.646135	5	407.664	2127.071	2650.268	3595.500	4029.588
66.651135	5	395.614	2186.479	2706.092	3600.335	4250.933
66.656135	5	379.298	2195.783	2707.434	3607.135	4285.940
66.661135	5	376.394	2199.781	2713.053	3623.881	4299.138
66.666135	5	356.441	2204.749	2726.005	3615.044	4273.150
66.671135	5	344.026	2218.633	2735.078	3632.275	4378.365
66.676135	5	343.348	2251.994	2769.579	3619.990	4603.077
66.681135	5	321.801	2270.894	2790.646	3634.187	4679.319
66.686135	5	298.328	2283.898	2805.025	3677.325	4591.663
66.691135	5	276.113	2287.132	2798.660	3706.914	4107.933
66.696135	5	276.807	2311.705	2849.559	3708.131	4482.290
66.701135	4	286.267	2346.899	2980.944	3693.453	--undefined--
66.706135	5	287.199	2321.477	3031.340	3732.024	4807.136
66.711135	5	286.541	2315.180	3203.860	3941.981	3995.842
66.716135	4	268.550	2292.970	3154.570	3781.576	--undefined--
66.721135	4	267.761	2292.798	3152.813	3641.520	--undefined--
66.726135	4	277.880	2440.384	3236.489	3620.223	--undefined--
66.731135	4	285.316	2439.852	3265.020	3662.913	--undefined--
66.736135	4	275.336	2400.810	3305.466	3764.332	--undefined--
66.741135	4	269.518	2360.351	3289.231	3735.303	--undefined--
66.746135	4	259.630	2312.446	3249.059	3770.048	--undefined--
66.751135	4	261.295	2313.804	3200.108	3658.241	--undefined--
66.756135	4	273.091	2308.683	3151.212	3602.531	--undefined--
66.761135	5	268.005	2235.232	3084.288	3564.455	4175.361
66.766135	5	262.353	2198.379	2998.451	3509.422	4156.149
66.771135	5	261.950	2186.676	2930.130	3486.031	4214.546
66.776135	5	271.678	2172.052	2868.527	3449.448	4047.491
66.781135	5	290.827	2152.930	2794.889	3435.296	4016.082
66.786135	5	326.311	2127.241	2720.277	3434.453	3941.835
66.791135	5	372.921	2119.377	2705.690	3443.469	3891.727
66.796135	5	407.562	2104.032	2639.846	3395.114	3898.222
66.801135	5	430.479	2091.016	2469.728	3343.502	3935.874
66.806135	5	437.828	2061.216	2386.782	3361.344	3933.880
66.811135	5	418.549	1997.768	2368.418	3385.190	3888.096
66.816135	5	406.197	1959.661	2371.363	3439.405	3780.680
66.821135	5	373.892	1959.454	2483.776	3486.014	3925.452
66.826135	5	363.730	1898.836	2443.082	3477.882	4195.553
66.831135	5	366.698	1828.318	2429.260	3469.103	4021.378
66.836135	5	336.855	1812.200	2436.274	3566.617	3875.347
66.841135	4	305.212	1929.172	2496.377	3517.346	--undefined--
66.846135	4	294.692	1863.315	2526.754	3465.164	--undefined--
66.851135	4	286.513	1776.756	2554.186	3461.020	--undefined--
66.856135	4	298.018	1797.788	2578.638	3516.141	--undefined--
66.861135	5	316.911	1684.655	2592.389	3536.107	4157.115
66.866135	5	295.558	1421.691	2582.196	3070.984	4250.178
66.871135	5	281.214	1382.154	2592.185	3041.810	4268.635
66.876135	5	296.196	1405.686	2600.716	3148.481	4090.083
66.881135	5	304.255	1367.872	2605.869	3054.601	3964.548
66.886135	5	288.631	1450.421	2622.702	3159.307	4190.283
66.891135	5	279.122	1489.217	2633.418	3213.559	4262.321
66.896135	5	284.572	1465.355	2631.606	2942.167	4311.792
66.901135	5	308.121	1321.901	2614.609	2863.760	4373.423
66.906135	5	299.014	1355.444	2624.964	3016.612	4385.768
66.911135	5	307.939	1348.925	2625.181	3181.201	4427.077
66.916135	5	294.457	1329.727	2603.780	3269.003	4410.050
66.921135	5	282.155	1282.005	2593.618	3124.269	4442.037
66.926135	5	276.326	1268.969	2609.131	3047.662	4466.678
66.931135	5	274.199	1354.508	2626.524	3051.889	4516.314
66.936135	5	270.631	1346.525	2653.849	3029.872	4498.261
66.941135	5	273.861	1325.163	2634.705	3191.928	4543.159
66.946135	5	293.324	1357.343	2663.720	3180.556	4541.368
66.951135	5	297.316	1400.255	2702.495	3073.974	4531.956
66.956135	5	294.165	1352.051	2716.977	3410.042	4517.689
66.961135	5	285.074	1302.924	2713.503	3674.349	4495.074
66.966135	5	303.647	1304.811	2644.466	3608.346	4459.928
66.971135	5	301.632	1301.539	2629.781	3620.292	4432.514
66.976135	5	296.295	1306.275	2637.861	3633.174	4430.200
66.981135	5	301.758	1298.410	2625.718	3807.691	4561.172
66.986135	4	285.793	1306.229	2639.168	3830.102	--undefined--
66.991135	5	298.991	1312.646	2626.911	3816.402	4486.416
66.996135	5	288.897	1293.555	2629.695	3714.596	4459.247
67.001135	5	281.587	1279.953	2638.359	3592.409	4600.770
67.006135	5	296.661	1260.336	2663.896	3467.660	4600.797
67.011135	5	290.231	1249.386	2638.718	3436.416	4590.819
67.016135	5	300.032	1241.752	2549.533	3438.824	4624.429
67.021135	5	293.196	1188.907	2568.736	3513.519	4780.830
67.026135	5	305.728	1085.393	2611.281	3308.458	4775.475
67.031135	5	309.374	1045.600	2608.404	3223.361	4636.732
67.036135	5	296.172	1162.625	2590.946	3407.054	4619.119
67.041135	4	299.594	1277.496	2617.859	3779.689	--undefined--
67.046135	4	297.668	1348.315	2613.804	3751.982	--undefined--
67.051135	4	292.277	1409.022	2600.092	3787.821	--undefined--
